image_id,feature_set,method_dir,algorithm,prediction_name,method_key,gt_source_type,gt_source_path,gt_mask_path,gt_json_path,prediction_path,prediction_rel_path,matching,gt_shape,n_gt_labels,n_pred_labels,boundary_tolerance_px,include_background_in_macro,visual_result_path,confusion_matrix_plot_path,qualitative_panel,gt_visual,prediction_visual,error_visual,pixel_accuracy,macro_precision,macro_recall,macro_iou,macro_boundary_f1,weighted_precision,weighted_recall,weighted_iou,weighted_boundary_f1
Img01,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img01-meanshift-0.8,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img01\Img01.json,E:\Masters Msc\Assignment 2\outputs\Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,Img01\hsv\Half Resize PCA 95 Mean Shift\Post Processed Img01-meanshift-0.8.png,hungarian,321x481,3,7,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img01__hsv__Half__Resize__PCA__95__Mean__Shift__Post__Processed__Img01-meanshift-0.8.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.795059617,0.73914221,0.610924476,0.455876978,0.293127108,0.890835075,0.545494365,0.483098609,0.311848373
Img03,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img03.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_lab\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-1.5.png,Img03\xy_lab\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-1.5.png,hungarian,481x321,2,4,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_lab__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_lab__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_lab__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.597826439,0.996035806,0.624029697,0.622483683,0.189665961,0.996035806,0.624029697,0.622483683,0.189665961
Img03,xy_lab_texture_leung_malik,KMeans,KMeans,Postprocessed Img03.jpg-segment of 5,xy_lab_texture_leung_malik | KMeans | Postprocessed Img03.jpg-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_lab_texture_leung_malik\KMeans\Postprocessed Img03.jpg-segment of 5.png,Img03\xy_lab_texture_leung_malik\KMeans\Postprocessed Img03.jpg-segment of 5.png,hungarian,481x321,2,5,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_lab_texture_leung_malik__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_lab_texture_leung_malik__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_lab_texture_leung_malik__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.67456817,0.980223414,0.564761074,0.558398465,0.267851062,0.980223414,0.564761074,0.558398465,0.267851062
Img03,xy_lab_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,Post Processed Img03.jpg-meanshift-0.8,xy_lab_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_lab_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-0.8.png,Img03\xy_lab_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-0.8.png,hungarian,481x321,2,2,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_lab_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_lab_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_lab_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.790733221,0.841680543,0.877412406,0.753117455,0.256040253,0.841680543,0.877412406,0.753117455,0.256040253
Img03,xy_lab_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,Post Processed Img03.jpg-meanshift-1.5,xy_lab_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_lab_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-1.5.png,Img03\xy_lab_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-1.5.png,hungarian,481x321,2,5,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_lab_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_lab_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_lab_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.33499783,0.609472819,0.257388549,0.220948626,0.25663424,0.609472819,0.257388549,0.220948626,0.25663424
Img03,xy_rgb,KMeans,KMeans,Postprocessed Img03.jpg-segment of 5,xy_rgb | KMeans | Postprocessed Img03.jpg-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_rgb\KMeans\Postprocessed Img03.jpg-segment of 5.png,Img03\xy_rgb\KMeans\Postprocessed Img03.jpg-segment of 5.png,hungarian,481x321,2,5,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_rgb__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.415806892,0.969118319,0.377688363,0.373196819,0.128298001,0.969118319,0.377688363,0.373196819,0.128298001
Img03,xy_rgb,Quarter Resize Mean Shift,Mean Shift,Post Processed Img03.jpg-meanshift-0.8,xy_rgb | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_rgb\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-0.8.png,Img03\xy_rgb\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-0.8.png,hungarian,481x321,2,19,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_rgb__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.333113128,0.982994478,0.278895456,0.2775563,0.204790589,0.982994478,0.278895456,0.2775563,0.204790589
Img03,xy_rgb,Quarter Resize Mean Shift,Mean Shift,Post Processed Img03.jpg-meanshift-1.5,xy_rgb | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_rgb\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-1.5.png,Img03\xy_rgb\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-1.5.png,hungarian,481x321,2,4,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_rgb__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.582975499,0.986370762,0.604944096,0.599929375,0.263981869,0.986370762,0.604944096,0.599929375,0.263981869
Img03,xy_rgb_texture_leung_malik,KMeans,KMeans,Postprocessed Img03.jpg-segment of 5,xy_rgb_texture_leung_malik | KMeans | Postprocessed Img03.jpg-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_rgb_texture_leung_malik\KMeans\Postprocessed Img03.jpg-segment of 5.png,Img03\xy_rgb_texture_leung_malik\KMeans\Postprocessed Img03.jpg-segment of 5.png,hungarian,481x321,2,5,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb_texture_leung_malik__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_rgb_texture_leung_malik__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb_texture_leung_malik__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.723894275,0.98460491,0.630812918,0.624651811,0.202117124,0.98460491,0.630812918,0.624651811,0.202117124
Img03,xy_rgb_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,Post Processed Img03.jpg-meanshift-0.8,xy_rgb_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_rgb_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-0.8.png,Img03\xy_rgb_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-0.8.png,hungarian,481x321,2,4,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_rgb_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.587360185,0.942101029,0.58373095,0.563515116,0.120633065,0.942101029,0.58373095,0.563515116,0.120633065
Img03,xy_rgb_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,Post Processed Img03.jpg-meanshift-1.5,xy_rgb_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_rgb_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-1.5.png,Img03\xy_rgb_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-1.5.png,hungarian,481x321,2,5,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_rgb_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_rgb_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.326675345,0.600358697,0.244347315,0.210163237,0.219956046,0.600358697,0.244347315,0.210163237,0.219956046
Img03,xy_texture_leung_malik,KMeans,KMeans,Postprocessed Img03.jpg-segment of 5,xy_texture_leung_malik | KMeans | Postprocessed Img03.jpg-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_texture_leung_malik\KMeans\Postprocessed Img03.jpg-segment of 5.png,Img03\xy_texture_leung_malik\KMeans\Postprocessed Img03.jpg-segment of 5.png,hungarian,481x321,2,5,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_texture_leung_malik__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_texture_leung_malik__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_texture_leung_malik__KMeans__Postprocessed__Img03.jpg-segment__of__5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.672029326,0.976350153,0.563746261,0.556151752,0.272359735,0.976350153,0.563746261,0.556151752,0.272359735
Img03,xy_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,Post Processed Img03.jpg-meanshift-0.8,xy_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-0.8.png,Img03\xy_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-0.8.png,hungarian,481x321,2,5,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-0.8.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.552761964,0.767632793,0.687491098,0.569064356,0.162872859,0.767632793,0.687491098,0.569064356,0.162872859
Img03,xy_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,Post Processed Img03.jpg-meanshift-1.5,xy_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img03\Img03.json,E:\Masters Msc\Assignment 2\outputs\Img03\xy_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-1.5.png,Img03\xy_texture_leung_malik\Quarter Resize Mean Shift\Post Processed Img03.jpg-meanshift-1.5.png,hungarian,481x321,2,4,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img03__xy_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img03__xy_texture_leung_malik__Quarter__Resize__Mean__Shift__Post__Processed__Img03.jpg-meanshift-1.5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.353074138,0.996162628,0.279616508,0.27931565,0.141405898,0.996162628,0.279616508,0.27931565,0.141405898
Img04,hsv,KMeans,KMeans,Postprocessed Img04.jpg-segment of 5,hsv | KMeans | Postprocessed Img04.jpg-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\Img04.json,E:\Masters Msc\Assignment 2\outputs\Img04\hsv\KMeans\Postprocessed Img04.jpg-segment of 5.png,Img04\hsv\KMeans\Postprocessed Img04.jpg-segment of 5.png,hungarian,417x626,11,5,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img04__hsv__KMeans__Postprocessed__Img04.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img04__hsv__KMeans__Postprocessed__Img04.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img04__hsv__KMeans__Postprocessed__Img04.jpg-segment__of__5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.389439247,0.197667791,0.310678832,0.16312452,0.056950783,0.252666986,0.397166778,0.207979726,0.068561254
Img04,hsv,KMeans,KMeans,Postprocessed Img04.jpg-segment of 10,hsv | KMeans | Postprocessed Img04.jpg-segment of 10,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\Img04.json,E:\Masters Msc\Assignment 2\outputs\Img04\hsv\KMeans\Postprocessed Img04.jpg-segment of 10.png,Img04\hsv\KMeans\Postprocessed Img04.jpg-segment of 10.png,hungarian,417x626,11,10,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img04__hsv__KMeans__Postprocessed__Img04.jpg-segment__of__10.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img04__hsv__KMeans__Postprocessed__Img04.jpg-segment__of__10.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img04__hsv__KMeans__Postprocessed__Img04.jpg-segment__of__10.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.425149976,0.428927087,0.390270455,0.28285337,0.13696027,0.444988057,0.433586104,0.293457774,0.131697263
Img04,hsv,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,hsv | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\Img04.json,E:\Masters Msc\Assignment 2\outputs\Img04\hsv\Sampled Mean Shift\Post Processed Img04.jpg-meanshift-0.8.png,Img04\hsv\Sampled Mean Shift\Post Processed Img04.jpg-meanshift-0.8.png,hungarian,417x626,11,6,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img04__hsv__Sampled__Mean__Shift__Post__Processed__Img04.jpg-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img04__hsv__Sampled__Mean__Shift__Post__Processed__Img04.jpg-meanshift-0.8.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img04__hsv__Sampled__Mean__Shift__Post__Processed__Img04.jpg-meanshift-0.8.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.392664782,0.310602616,0.366445522,0.239903107,0.127763256,0.284524099,0.400456316,0.224659217,0.11599555
Img04,hsv,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-1.5,hsv | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\Img04.json,E:\Masters Msc\Assignment 2\outputs\Img04\hsv\Sampled Mean Shift\Post Processed Img04.jpg-meanshift-1.5.png,Img04\hsv\Sampled Mean Shift\Post Processed Img04.jpg-meanshift-1.5.png,hungarian,417x626,11,2,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img04__hsv__Sampled__Mean__Shift__Post__Processed__Img04.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img04__hsv__Sampled__Mean__Shift__Post__Processed__Img04.jpg-meanshift-1.5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img04__hsv__Sampled__Mean__Shift__Post__Processed__Img04.jpg-meanshift-1.5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.223136507,0.061927265,0.179717094,0.057461306,0.016813708,0.069745518,0.22756414,0.065379063,0.018000271
Img04,hsv_texture_leung_malik,KMeans,KMeans,Postprocessed Img04.jpg-segment of 5,hsv_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 5,mask,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\mask.png,E:\Masters Msc\Assignment 2\outputs\GT Ehsanul Karim\Img04\Img04.json,E:\Masters Msc\Assignment 2\outputs\Img04\hsv_texture_leung_malik\KMeans\Postprocessed Img04.jpg-segment of 5.png,Img04\hsv_texture_leung_malik\KMeans\Postprocessed Img04.jpg-segment of 5.png,hungarian,417x626,11,5,2,FALSE,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img04__hsv_texture_leung_malik__KMeans__Postprocessed__Img04.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\performance\confusion_matrices\Img04__hsv_texture_leung_malik__KMeans__Postprocessed__Img04.jpg-segment__of__5.png,E:\Masters Msc\Assignment 2\outputs\output\visuals\Img04__hsv_texture_leung_malik__KMeans__Postprocessed__Img04.jpg-segment__of__5.png,panel column: GT raw / GT labels,panel column: Prediction raw / Matched prediction,panel column: Error pixels,0.283513764,0.134512089,0.226531657,0.089110417,0.037312432,0.180155511,0.289139446,0.115831714,0.050662021
